year,source,target,value
2012,gas_imports,Portugal,4508.0
2013,gas_imports,Portugal,4401.0
2014,gas_imports,Portugal,4070.0
2015,gas_imports,Portugal,4713.0
2016,gas_imports,Portugal,4945.0
2017,gas_imports,Portugal,6274.734
2018,gas_imports,Portugal,5817.658
2019,gas_imports,Portugal,6069.167
2020,gas_imports,Portugal,5904.762
total,gas_imports,Portugal,51887.321
2011,gas_imports,Romania,3092.0
2012,gas_imports,Romania,2884.0
2013,gas_imports,Romania,1463.0
2014,gas_imports,Romania,584.0
2015,gas_imports,Romania,203.0
2016,gas_imports,Romania,1476.0
2017,gas_imports,Romania,1195.694
2018,gas_imports,Romania,1516.552
2019,gas_imports,Romania,2681.072
2020,gas_imports,Romania,2144.357
total,gas_imports,Romania,17239.675
2011,gas_imports,Slovenia,904.0
2012,gas_imports,Slovenia,870.0
2013,gas_imports,Slovenia,847.0
2014,gas_imports,Slovenia,766.0
2015,gas_imports,Slovenia,813.0
2016,gas_imports,Slovenia,861.0
2017,gas_imports,Slovenia,902.5
2018,gas_imports,Slovenia,885.2
2019,gas_imports,Slovenia,898.7
2020,gas_imports,Slovenia,898.1
total,gas_imports,Slovenia,8645.5
2011,gas_imports,Slovakia,5907.0
2012,gas_imports,Slovakia,4801.0
2013,gas_imports,Slovakia,5269.0
2014,gas_imports,Slovakia,4757.0
2015,gas_imports,Slovakia,4407.0
2016,gas_imports,Slovakia,4378.0
2017,gas_imports,Slovakia,5248.0
2018,gas_imports,Slovakia,4396.0
2019,gas_imports,Slovakia,6707.0
2020,gas_imports,Slovakia,4301.0
total,gas_imports,Slovakia,50171.0
2011,gas_imports,Finland,4121.0
2012,gas_imports,Finland,3684.0
2013,gas_imports,Finland,3488.0
2014,gas_imports,Finland,3063.0
2015,gas_imports,Finland,2713.0
2016,gas_imports,Finland,2496.0
2017,gas_imports,Finland,2322.0
2018,gas_imports,Finland,2641.0
2019,gas_imports,Finland,2594.0
2020,gas_imports,Finland,2568.0
total,gas_imports,Finland,29690.0
2011,gas_imports,Sweden,1302.0
2012,gas_imports,Sweden,1130.0
2013,gas_imports,Sweden,1085.0
2014,gas_imports,Sweden,891.0
2015,gas_imports,Sweden,812.0
2016,gas_imports,Sweden,917.0
2017,gas_imports,Sweden,1067.0
2018,gas_imports,Sweden,1139.0
2019,gas_imports,Sweden,1088.537
2020,gas_imports,Sweden,1446.88
total,gas_imports,Sweden,10878.417
2011,gas_imports,Iceland,0.0
2012,gas_imports,Iceland,0.0
2013,gas_imports,Iceland,0.0
2014,gas_imports,Iceland,0.0
2015,gas_imports,Iceland,0.0
2016,gas_imports,Iceland,0.0
2017,gas_imports,Iceland,0.0
2018,gas_imports,Iceland,0.0
2019,gas_imports,Iceland,0.0
2020,gas_imports,Iceland,0.0
total,gas_imports,Iceland,0.0
2019,gas_imports,Liechtenstein,0.0
2020,gas_imports,Liechtenstein,25.019
total,gas_imports,Liechtenstein,25.019
2011,gas_imports,Norway,1.4
2012,gas_imports,Norway,0.6
2013,gas_imports,Norway,0.0
2014,gas_imports,Norway,0.0
2015,gas_imports,Norway,0.0
2016,gas_imports,Norway,0.0
2017,gas_imports,Norway,0.0
2018,gas_imports,Norway,9.191
2019,gas_imports,Norway,26.913
2020,gas_imports,Norway,33.822
total,gas_imports,Norway,71.926
2011,gas_imports,United Kingdom,54622.0
2012,gas_imports,United Kingdom,50716.0
2013,gas_imports,United Kingdom,49309.0
2014,gas_imports,United Kingdom,43820.0
2015,gas_imports,United Kingdom,45276.153
2016,gas_imports,United Kingdom,48243.028
2017,gas_imports,United Kingdom,47155.774
2018,gas_imports,United Kingdom,47160.385
2019,gas_imports,United Kingdom,47380.347
total,gas_imports,United Kingdom,433682.687
2011,gas_imports,Montenegro,0.0
2012,gas_imports,Montenegro,0.0
2013,gas_imports,Montenegro,0.0
2014,gas_imports,Montenegro,0.0
2015,gas_imports,Montenegro,0.0
2016,gas_imports,Montenegro,0.0
2017,gas_imports,Montenegro,0.0
2018,gas_imports,Montenegro,0.0
2019,gas_imports,Montenegro,0.0
2020,gas_imports,Montenegro,0.0
total,gas_imports,Montenegro,0.0
2011,gas_imports,North Macedonia,134.0
2012,gas_imports,North Macedonia,139.0
2013,gas_imports,North Macedonia,157.0
2014,gas_imports,North Macedonia,134.0
2015,gas_imports,North Macedonia,135.0
2016,gas_imports,North Macedonia,211.0
2017,gas_imports,North Macedonia,271.0
2018,gas_imports,North Macedonia,251.0
2019,gas_imports,North Macedonia,292.0
2020,gas_imports,North Macedonia,334.0
total,gas_imports,North Macedonia,2058.0
2011,gas_imports,Albania,0.0
2012,gas_imports,Albania,0.0
2013,gas_imports,Albania,0.0
2014,gas_imports,Albania,0.0
2015,gas_imports,Albania,0.0
2016,gas_imports,Albania,0.0
2017,gas_imports,Albania,0.0
2018,gas_imports,Albania,0.0
2019,gas_imports,Albania,0.0
2020,gas_imports,Albania,0.0
total,gas_imports,Albania,0.0
2011,gas_imports,Serbia,1747.0
2012,gas_imports,Serbia,1790.0
2013,gas_imports,Serbia,1887.0
2014,gas_imports,Serbia,1395.0
2015,gas_imports,Serbia,1740.0
2016,gas_imports,Serbia,1795.0
2017,gas_imports,Serbia,2182.632
2018,gas_imports,Serbia,2198.33
2019,gas_imports,Serbia,2262.61
2020,gas_imports,Serbia,1989.886
total,gas_imports,Serbia,18987.458
2011,gas_imports,Turkey,43878.0
2012,gas_imports,Turkey,45922.0
2013,gas_imports,Turkey,45270.0
2014,gas_imports,Turkey,49262.0
2015,gas_imports,Turkey,48427.0
2016,gas_imports,Turkey,46352.0
2017,gas_imports,Turkey,55250.0
2018,gas_imports,Turkey,50282.0
2019,gas_imports,Turkey,45212.0
2020,gas_imports,Turkey,48125.771
total,gas_imports,Turkey,477980.771
2014,gas_imports,Bosnia and Herzegovina,186.0
2015,gas_imports,Bosnia and Herzegovina,218.0
2016,gas_imports,Bosnia and Herzegovina,227.0
2017,gas_imports,Bosnia and Herzegovina,245.0
2018,gas_imports,Bosnia and Herzegovina,244.604
2019,gas_imports,Bosnia and Herzegovina,230.98
2020,gas_imports,Bosnia and Herzegovina,210.686
total,gas_imports,Bosnia and Herzegovina,1562.27
2011,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2012,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2013,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2014,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2015,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2016,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2017,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2018,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2019,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2020,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
total,gas_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2011,gas_imports,Moldova,1152.0
2012,gas_imports,Moldova,1095.0
2013,gas_imports,Moldova,1031.0
2014,gas_imports,Moldova,1053.0
2015,gas_imports,Moldova,1008.0
2016,gas_imports,Moldova,1038.0
2017,gas_imports,Moldova,1033.482
2018,gas_imports,Moldova,1129.7
2019,gas_imports,Moldova,1039.6
2020,gas_imports,Moldova,1056.0
total,gas_imports,Moldova,10635.782
2011,gas_imports,Ukraine,44037.0
2012,gas_imports,Ukraine,32365.0
2013,gas_imports,Ukraine,27495.0
2014,gas_imports,Ukraine,19134.0
2015,gas_imports,Ukraine,16174.0
2016,gas_imports,Ukraine,10719.0
2017,gas_imports,Ukraine,13705.0
2018,gas_imports,Ukraine,10293.0
2019,gas_imports,Ukraine,11567.481
2020,gas_imports,Ukraine,8988.0
total,gas_imports,Ukraine,194477.481
2013,gas_imports,Georgia,1968.244
2014,gas_imports,Georgia,2243.343
2015,gas_imports,Georgia,2554.059
2016,gas_imports,Georgia,2310.694
2017,gas_imports,Georgia,2390.407
2018,gas_imports,Georgia,2357.087
2019,gas_imports,Georgia,2685.768
2020,gas_imports,Georgia,2690.837
total,gas_imports,Georgia,19200.439
2011,Belgium,gas_exports,3959.0
2012,Belgium,gas_exports,1268.0
2013,Belgium,gas_exports,932.0
2014,Belgium,gas_exports,817.8
2015,Belgium,gas_exports,1671.0
2016,Belgium,gas_exports,685.0
2017,Belgium,gas_exports,313.0
2018,Belgium,gas_exports,1338.3
2019,Belgium,gas_exports,4399.5
2020,Belgium,gas_exports,3423.5
total,Belgium,gas_exports,18807.1
2011,Bulgaria,gas_exports,0.0
2012,Bulgaria,gas_exports,0.0
2013,Bulgaria,gas_exports,0.0
2014,Bulgaria,gas_exports,2.0
2015,Bulgaria,gas_exports,2.0
2016,Bulgaria,gas_exports,3.0
2017,Bulgaria,gas_exports,31.931
2018,Bulgaria,gas_exports,12.527
2019,Bulgaria,gas_exports,7.626
2020,Bulgaria,gas_exports,10.354
total,Bulgaria,gas_exports,69.438
2011,Czechia,gas_exports,167.0
2012,Czechia,gas_exports,7.0
2013,Czechia,gas_exports,8.0
2014,Czechia,gas_exports,1.0
2015,Czechia,gas_exports,0.0
2016,Czechia,gas_exports,0.0
2017,Czechia,gas_exports,0.0
2018,Czechia,gas_exports,0.0
2019,Czechia,gas_exports,0.0
2020,Czechia,gas_exports,0.0
total,Czechia,gas_exports,183.0
2011,Denmark,gas_exports,3125.0
2012,Denmark,gas_exports,2986.0
2013,Denmark,gas_exports,2236.0
2014,Denmark,gas_exports,2093.127
2015,Denmark,gas_exports,2191.762
2016,Denmark,gas_exports,2413.381
2017,Denmark,gas_exports,2235.52
2018,Denmark,gas_exports,1536.782
2019,Denmark,gas_exports,1343.824
2020,Denmark,gas_exports,1714.324
total,Denmark,gas_exports,21875.72
2011,Germany (until 1990 former territory of the FRG),gas_exports,17604.0
2012,Germany (until 1990 former territory of the FRG),gas_exports,17017.0
2013,Germany (until 1990 former territory of the FRG),gas_exports,21961.0
2014,Germany (until 1990 former territory of the FRG),gas_exports,22274.0
2015,Germany (until 1990 former territory of the FRG),gas_exports,32506.0
2016,Germany (until 1990 former territory of the FRG),gas_exports,23062.0
2017,Germany (until 1990 former territory of the FRG),gas_exports,32097.184
2018,Germany (until 1990 former territory of the FRG),gas_exports,0.0
2019,Germany (until 1990 former territory of the FRG),gas_exports,0.0
2020,Germany (until 1990 former territory of the FRG),gas_exports,0.0
total,Germany (until 1990 former territory of the FRG),gas_exports,166521.184
2011,Estonia,gas_exports,0.0
2012,Estonia,gas_exports,0.0
2013,Estonia,gas_exports,0.0
2014,Estonia,gas_exports,0.0
2015,Estonia,gas_exports,0.0
2016,Estonia,gas_exports,0.0
2017,Estonia,gas_exports,0.0
2018,Estonia,gas_exports,0.0
2019,Estonia,gas_exports,0.0
2020,Estonia,gas_exports,0.0
total,Estonia,gas_exports,0.0
2011,Ireland,gas_exports,0.0
2012,Ireland,gas_exports,0.0
2013,Ireland,gas_exports,0.0
2014,Ireland,gas_exports,0.0
2015,Ireland,gas_exports,0.0
2016,Ireland,gas_exports,0.0
2017,Ireland,gas_exports,0.0
2018,Ireland,gas_exports,0.0
2019,Ireland,gas_exports,0.0
2020,Ireland,gas_exports,0.0
total,Ireland,gas_exports,0.0
2011,Greece,gas_exports,0.0
2012,Greece,gas_exports,0.0
2013,Greece,gas_exports,0.0
2014,Greece,gas_exports,0.0
2015,Greece,gas_exports,0.0
2016,Greece,gas_exports,0.0
2017,Greece,gas_exports,0.0
2018,Greece,gas_exports,0.0
2019,Greece,gas_exports,15.864
2020,Greece,gas_exports,33.24
total,Greece,gas_exports,49.104
2011,Spain,gas_exports,1698.0
2012,Spain,gas_exports,2795.0
2013,Spain,gas_exports,5832.0
2014,Spain,gas_exports,8219.0
2015,Spain,gas_exports,5060.0
2016,Spain,gas_exports,3986.0
2017,Spain,gas_exports,2880.0
2018,Spain,gas_exports,3247.0
2019,Spain,gas_exports,1124.0
2020,Spain,gas_exports,1171.0
total,Spain,gas_exports,36012.0
2011,France,gas_exports,6466.429
2012,France,gas_exports,5975.172
2013,France,gas_exports,5026.314
2014,France,gas_exports,7076.531
2015,France,gas_exports,5419.458
2016,France,gas_exports,3716.586
2017,France,gas_exports,6040.521
2018,France,gas_exports,5925.811
2019,France,gas_exports,10788.652
2020,France,gas_exports,9101.766
total,France,gas_exports,65537.24
2011,Croatia,gas_exports,259.0
2012,Croatia,gas_exports,257.0
2013,Croatia,gas_exports,376.0
2014,Croatia,gas_exports,434.0
2015,Croatia,gas_exports,367.0
2016,Croatia,gas_exports,389.0
2017,Croatia,gas_exports,199.7
2018,Croatia,gas_exports,113.3
2019,Croatia,gas_exports,72.3
2020,Croatia,gas_exports,52.5
total,Croatia,gas_exports,2519.8
2011,Italy,gas_exports,124.0
2012,Italy,gas_exports,139.0
2013,Italy,gas_exports,228.0
2014,Italy,gas_exports,237.0
2015,Italy,gas_exports,221.0
2016,Italy,gas_exports,212.0
2017,Italy,gas_exports,272.576
2018,Italy,gas_exports,390.504
2019,Italy,gas_exports,325.44
2020,Italy,gas_exports,315.56
total,Italy,gas_exports,2465.08
2011,Cyprus,gas_exports,0.0
2012,Cyprus,gas_exports,0.0
2013,Cyprus,gas_exports,0.0
2014,Cyprus,gas_exports,0.0
2015,Cyprus,gas_exports,0.0
2016,Cyprus,gas_exports,0.0
2017,Cyprus,gas_exports,0.0
2018,Cyprus,gas_exports,0.0
2019,Cyprus,gas_exports,0.0
2020,Cyprus,gas_exports,0.0
total,Cyprus,gas_exports,0.0
2011,Latvia,gas_exports,0.0
2012,Latvia,gas_exports,0.0
2013,Latvia,gas_exports,0.0
2014,Latvia,gas_exports,0.0
2015,Latvia,gas_exports,0.0
2016,Latvia,gas_exports,0.0
2017,Latvia,gas_exports,0.0
2018,Latvia,gas_exports,0.0
2019,Latvia,gas_exports,0.0
2020,Latvia,gas_exports,0.0
total,Latvia,gas_exports,0.0
2011,Lithuania,gas_exports,0.0
2012,Lithuania,gas_exports,0.0
2013,Lithuania,gas_exports,0.0
2014,Lithuania,gas_exports,1.0
2015,Lithuania,gas_exports,96.0
2016,Lithuania,gas_exports,44.0
2017,Lithuania,gas_exports,206.0
2018,Lithuania,gas_exports,181.0
2019,Lithuania,gas_exports,518.0
2020,Lithuania,gas_exports,518.8
total,Lithuania,gas_exports,1564.8
2011,Luxembourg,gas_exports,0.0
2012,Luxembourg,gas_exports,0.0
2013,Luxembourg,gas_exports,0.0
2014,Luxembourg,gas_exports,0.0
2015,Luxembourg,gas_exports,0.0
2016,Luxembourg,gas_exports,0.0
2017,Luxembourg,gas_exports,0.0
2018,Luxembourg,gas_exports,0.0
2019,Luxembourg,gas_exports,0.0
2020,Luxembourg,gas_exports,0.0
total,Luxembourg,gas_exports,0.0
2011,Hungary,gas_exports,567.0
2012,Hungary,gas_exports,835.0
2013,Hungary,gas_exports,1462.0
2014,Hungary,gas_exports,740.0
2015,Hungary,gas_exports,545.0
2016,Hungary,gas_exports,1067.0
2017,Hungary,gas_exports,3522.0
2018,Hungary,gas_exports,5006.0
2019,Hungary,gas_exports,6978.0
2020,Hungary,gas_exports,4257.0
total,Hungary,gas_exports,24979.0
2011,Malta,gas_exports,0.0
2012,Malta,gas_exports,0.0
2013,Malta,gas_exports,0.0
2014,Malta,gas_exports,0.0
2015,Malta,gas_exports,0.0
2016,Malta,gas_exports,0.0
2017,Malta,gas_exports,0.0
2018,Malta,gas_exports,0.0
2019,Malta,gas_exports,0.0
2020,Malta,gas_exports,0.0
total,Malta,gas_exports,0.0
2011,Netherlands,gas_exports,57300.0
2012,Netherlands,gas_exports,63539.0
2013,Netherlands,gas_exports,70925.0
2014,Netherlands,gas_exports,61546.0
2015,Netherlands,gas_exports,55331.049
2016,Netherlands,gas_exports,59645.747
2017,Netherlands,gas_exports,56125.234
2018,Netherlands,gas_exports,54475.855
2019,Netherlands,gas_exports,47663.21
2020,Netherlands,gas_exports,39974.469
total,Netherlands,gas_exports,566525.564
2011,Austria,gas_exports,3637.61
2012,Austria,gas_exports,6379.451
2013,Austria,gas_exports,3958.145
2014,Austria,gas_exports,2410.402
2015,Austria,gas_exports,5817.787
2016,Austria,gas_exports,6935.148
2017,Austria,gas_exports,5458.672
2018,Austria,gas_exports,5224.279
2019,Austria,gas_exports,2813.622
2020,Austria,gas_exports,10037.315
total,Austria,gas_exports,52672.431
2011,Poland,gas_exports,29.0
2012,Poland,gas_exports,3.0
2013,Poland,gas_exports,94.0
2014,Poland,gas_exports,76.0
2015,Poland,gas_exports,56.0
2016,Poland,gas_exports,886.0
2017,Poland,gas_exports,1237.537
2018,Poland,gas_exports,687.333
2019,Poland,gas_exports,1328.496
2020,Poland,gas_exports,1395.833
total,Poland,gas_exports,5793.199
2011,Portugal,gas_exports,0.0
2012,Portugal,gas_exports,0.0
2013,Portugal,gas_exports,0.0
2014,Portugal,gas_exports,0.0
2015,Portugal,gas_exports,0.0
2016,Portugal,gas_exports,0.0
2017,Portugal,gas_exports,0.0
2018,Portugal,gas_exports,0.0
2019,Portugal,gas_exports,0.0
2020,Portugal,gas_exports,0.0
total,Portugal,gas_exports,0.0
2011,Romania,gas_exports,0.0
2012,Romania,gas_exports,0.0
2013,Romania,gas_exports,0.0
2014,Romania,gas_exports,0.0
2015,Romania,gas_exports,1.0
2016,Romania,gas_exports,1.0
2017,Romania,gas_exports,26.094
2018,Romania,gas_exports,29.925
2019,Romania,gas_exports,12.814
2020,Romania,gas_exports,139.848
total,Romania,gas_exports,210.681
2011,Slovenia,gas_exports,0.0
2012,Slovenia,gas_exports,0.0
2013,Slovenia,gas_exports,0.0
2014,Slovenia,gas_exports,0.0
2015,Slovenia,gas_exports,0.0
2016,Slovenia,gas_exports,0.0
2017,Slovenia,gas_exports,3.599
2018,Slovenia,gas_exports,11.021
2019,Slovenia,gas_exports,2.01
2020,Slovenia,gas_exports,0.0
total,Slovenia,gas_exports,16.63
2011,Slovakia,gas_exports,3.0
2012,Slovakia,gas_exports,47.0
2013,Slovakia,gas_exports,15.0
2014,Slovakia,gas_exports,3.0
2015,Slovakia,gas_exports,0.0
2016,Slovakia,gas_exports,0.0
2017,Slovakia,gas_exports,0.0
2018,Slovakia,gas_exports,0.0
2019,Slovakia,gas_exports,0.0
2020,Slovakia,gas_exports,0.0
total,Slovakia,gas_exports,68.0
2011,Finland,gas_exports,0.0
2012,Finland,gas_exports,0.0
2013,Finland,gas_exports,1.0
2014,Finland,gas_exports,0.0
2015,Finland,gas_exports,0.0
2016,Finland,gas_exports,0.0
2017,Finland,gas_exports,0.0
2018,Finland,gas_exports,0.0
2019,Finland,gas_exports,0.0
2020,Finland,gas_exports,0.0
total,Finland,gas_exports,1.0
2011,Sweden,gas_exports,0.0
2012,Sweden,gas_exports,0.0
2013,Sweden,gas_exports,0.0
2014,Sweden,gas_exports,0.0
2015,Sweden,gas_exports,0.0
2016,Sweden,gas_exports,0.0
2017,Sweden,gas_exports,5.0
2018,Sweden,gas_exports,14.0
2019,Sweden,gas_exports,23.238
2020,Sweden,gas_exports,25.989
total,Sweden,gas_exports,68.227
2011,Iceland,gas_exports,0.0
2012,Iceland,gas_exports,0.0
2013,Iceland,gas_exports,0.0
2014,Iceland,gas_exports,0.0
2015,Iceland,gas_exports,0.0
2016,Iceland,gas_exports,0.0
2017,Iceland,gas_exports,0.0
2018,Iceland,gas_exports,0.0
2019,Iceland,gas_exports,0.0
2020,Iceland,gas_exports,0.0
total,Iceland,gas_exports,0.0
2019,Liechtenstein,gas_exports,0.0
2020,Liechtenstein,gas_exports,0.0
total,Liechtenstein,gas_exports,0.0
2011,Norway,gas_exports,100303.0
2012,Norway,gas_exports,113383.0
2013,Norway,gas_exports,107192.0
2014,Norway,gas_exports,106679.0
2015,Norway,gas_exports,114696.0
2016,Norway,gas_exports,114644.0
2017,Norway,gas_exports,123233.0
2018,Norway,gas_exports,120086.43
2019,Norway,gas_exports,113582.306
2020,Norway,gas_exports,110921.73
total,Norway,gas_exports,1124720.466
2011,United Kingdom,gas_exports,15964.0
2012,United Kingdom,gas_exports,11966.0
2013,United Kingdom,gas_exports,8986.0
2014,United Kingdom,gas_exports,10561.0
2015,United Kingdom,gas_exports,13942.698
